LATITUDE,LONGITUDE,geometry
-23.5519914954554,-46.6495399832291,POINT (331631.8766775222 7394404.16900437)
-23.5559429319999,-46.6503970639999,POINT (331549.416365318 7393965.58373591)
-23.5476785,-46.6437938,POINT (332213.0222698903 7394888.523078771)
-23.5548315,-46.6549153,POINT (331086.746051722 7394083.344295207)
-23.5479443,-46.6441783,POINT (332174.1053601154 7394858.638629198)
-23.5523831,-46.6581103,POINT (330757.4412972747 7394350.708821375)
-23.551336729897095,-46.65399105878689,POINT (331176.6335448074 7394471.441189)
-23.554224,-46.6572727,POINT (330845.3080609455 7394147.837772591)
-23.555283728487,-46.65542327501831,POINT (331035.4667653155 7394032.666030888)
-23.5551276422876,-46.65577176379951,POINT (330999.691004721 7394049.539958999)
-23.5509107963226,-46.653441112349,POINT (331232.2333990171 7394519.256356987)
-23.5562273182795,-46.652320029150495,POINT (331353.4714486126 7393931.829263539)
-23.5548398,-46.6640844,POINT (330150.708714035 7394071.587629793)
-23.5502603,-46.6448808,POINT (332105.3282723995 7394601.345082985)
-23.5576017487251,-46.6521654361592,POINT (331371.0077685 7393779.807989843)
-23.5516316479999,-46.6484937434999,POINT (331738.2280489705 7394445.246798905)
-23.5597753,-46.6545151,POINT (331133.9214828921 7393536.34346744)
-23.554102,-46.6527261,POINT (331309.3034912571 7394166.707154516)
-23.5594758,-46.6542948,POINT (331156.0275496024 7393569.769493538)
-23.5554241,-46.6545796,POINT (331121.7742255793 7394018.115904491)
-23.5481601927731,-46.649536908733296,POINT (331627.3087556482 7394828.446940942)
-23.5485976689999,-46.642475546,POINT (332348.7717831829 7394788.2779509)
-23.5545679788812,-46.6517551581936,POINT (331409.0191936335 7394116.247654123)
-23.544512347,-46.662789427,POINT (330269.6443602747 7395216.778062949)
-23.5493045,-46.6488388,POINT (331700.0374539662 7394702.547471169)
-23.5518079837687,-46.6518475570062,POINT (331396.06434062 7394421.778186416)
-23.5537491839642,-46.6532711096381,POINT (331253.214143317 7394205.136050686)
-23.5498284150602,-46.648355637518,POINT (331750.0311255922 7394645.096931558)
-23.5490047,-46.6518163,POINT (331395.6784510998 7394732.247832081)
-23.5516832,-46.6570077,POINT (330869.1087707697 7394429.516811742)
-23.5597753,-46.6545151,POINT (331133.9214828921 7393536.34346744)
-23.5490243151886,-46.6486640190716,POINT (331717.5242299176 7394733.780030223)
-23.5549665,-46.6623349,POINT (330329.4732640601 7394059.629409365)
-23.5525801217445,-46.6537139452843,POINT (331206.5124377375 7394334.075473333)
-23.5477816,-46.6444052,POINT (332150.7340347741 7394876.390147891)
-23.5513656,-46.6478781,POINT (331800.7399929692 7394475.431280958)
-23.549531826217,-46.6447785273939,POINT (332114.8437838561 7394682.135144643)
-23.552054,-46.652368,POINT (331343.246709015 7394393.922241388)
-23.550180510458,-46.6584417954594,POINT (330720.7774165452 7394594.230500629)
-23.5510711210765,-46.6478906168331,POINT (331799.0872923633 7394508.026855996)
-23.5488651,-46.6475371,POINT (331832.3702688244 7394752.733900163)
-23.5543291,-46.6487446,POINT (331716.0540844889 7394146.239328379)
-23.5552135,-46.6568782,POINT (330886.8482855584 7394038.726865554)
-23.553631919320505,-46.6506062263886,POINT (331525.116673067 7394221.257133844)
-23.5475056,-46.6485561,POINT (331726.6079982332 7394902.087513084)
-23.5566623975425,-46.6505740128711,POINT (331532.2698935536 7393885.702794163)
-23.5508819897532,-46.655520476611294,POINT (331019.9140878799 7394519.996396434)
-23.554269482290096,-46.6628608136068,POINT (330274.8887228239 7394136.194020974)
-23.5547199,-46.6635234,POINT (330207.8256302707 7394085.530100549)
-23.5475059,-46.6443157,POINT (332159.5211361541 7394907.025600269)
-23.5508819897532,-46.655520476611294,POINT (331019.9140878799 7394519.996396434)
-23.5544917,-46.6551654,POINT (331060.7795475964 7394120.678660537)
-23.5487614,-46.6426591,POINT (332330.2402298047 7394769.931908241)
-23.5545787,-46.648763,POINT (331714.4936227745 7394118.577280058)
-23.5500234179022,-46.6598812446502,POINT (330573.6214550928 7394609.926052897)
-23.553276947,-46.652346231,POINT (331347.0301689948 7394258.519854724)
-23.554268674,-46.650152584,POINT (331572.2398159927 7394151.276777681)
-23.555140991445295,-46.655785914205,POINT (330998.2635114376 7394048.044995755)
-23.5551920017331,-46.6554002745444,POINT (331037.697491359 7394042.850898398)
-23.548384494027,-46.647485557623696,POINT (331837.0207196275 7394806.016109135)
-23.551159458775,-46.6498289759249,POINT (331601.3132576242 7394495.96834963)
-23.5535300537114,-46.6528326523795,POINT (331297.6954856231 7394229.91854194)
-23.5527392764123,-46.654005140652494,POINT (331176.9880243115 7394316.107838995)
-23.545111622962896,-46.6582607419259,POINT (330732.7690425852 7395155.768980443)
-23.5551920017331,-46.6554002745444,POINT (331037.697491359 7394042.850898398)
-23.554311,-46.656275,POINT (330947.2721879618 7394139.38074021)
-23.552480837,-46.6585429319999,POINT (330713.399521769 7394339.374542778)
-23.5502573,-46.6466958,POINT (331920.0305962889 7394599.550099341)
-23.5532541885726,-46.6549472433144,POINT (331081.4683427894 7394257.976816572)
-23.552597790995,-46.6510552769587,POINT (331477.9550178965 7394335.247525318)
-23.5485976689999,-46.642475546,POINT (332348.7717831829 7394788.2779509)
-23.5535300537114,-46.6528326523795,POINT (331297.6954856231 7394229.91854194)
-23.5436939899746,-46.6615946962278,POINT (330390.5706432643 7395308.816296888)
-23.5498977004042,-46.6459335687446,POINT (331997.389820268 7394640.265350616)
-23.549348,-46.6483414,POINT (331750.8729615683 7394698.314264249)
-23.5559429319999,-46.6503970639999,POINT (331549.416365318 7393965.58373591)
-23.5460256,-46.6467338,POINT (331910.7687803627 7395068.118870633)
-23.5535185,-46.6590025,POINT (330667.8126026321 7394223.921534435)
-23.5521076,-46.65219,POINT (331361.4869846144 7394388.196082246)
-23.5516423,-46.6506378,POINT (331519.356290214 7394441.548463048)
-23.5459714348484,-46.6448895072424,POINT (332098.990376432 7395076.278313604)
-23.556026467,-46.666529597,POINT (329902.6127992871 7393937.276295112)
-23.5498977004042,-46.6459335687446,POINT (331997.389820268 7394640.265350616)
-23.5547199,-46.6635234,POINT (330207.8256302707 7394085.530100549)
-23.551159458775,-46.6498289759249,POINT (331601.3132576242 7394495.96834963)
-23.5490835,-46.6464687,POINT (331941.7224752054 7394729.801593518)
-23.5516997,-46.6517327,POINT (331407.6518445148 7394433.904537495)
-23.5547740908907,-46.6532450959911,POINT (331257.1789021891 7394091.669392783)
-23.547049354381105,-46.6473452583939,POINT (331849.6453258079 7394954.032465143)
-23.554813637999896,-46.6583786109999,POINT (330733.1636928968 7394081.235864472)
-23.5544683177014,-46.6563370259403,POINT (330941.1414278995 7394121.886328167)
-23.5456575,-46.6476762,POINT (331814.0873480091 7395107.77651792)
-23.555140991445295,-46.655785914205,POINT (330998.2635114376 7394048.044995755)
-23.547705603271496,-46.6485108809555,POINT (331731.4791813943 7394879.992461859)
-23.5526737421373,-46.6538852366774,POINT (331189.1451272406 7394323.506284457)
-23.5501606,-46.6471545,POINT (331873.0787286669 7394609.720571185)
-23.5472963886662,-46.64640563832489,POINT (331945.8879045505 7394927.778052305)
-23.5475056,-46.6485561,POINT (331726.6079982332 7394902.087513084)
-23.5467421,-46.6581358,POINT (330747.6129771584 7394975.358778894)
-23.5508251,-46.6457642,POINT (332015.8597587611 7394537.764756961)
-23.5475056,-46.6485561,POINT (331726.6079982332 7394902.087513084)
-23.554213,-46.6614157,POINT (330422.344629221 7394144.159594383)
-23.5498396,-46.6461185,POINT (331978.436206483 7394646.482548689)
-23.5498396,-46.6461185,POINT (331978.436206483 7394646.482548689)
-23.5536089406024,-46.6529904969926,POINT (331281.6821857676 7394220.996861799)
-23.5509219,-46.6478103,POINT (331807.0968726132 7394524.645681737)
-23.5490835,-46.6464687,POINT (331941.7224752054 7394729.801593518)
-23.5619866585778,-46.63836733856711,POINT (332785.1323157928 7393310.399351316)
-23.5556016928,-46.6475837049999,POINT (331836.1865415463 7394006.676516552)
-23.5610354,-46.6398899,POINT (332628.5022185423 7393413.962586422)
-23.562082067578896,-46.6467860945262,POINT (331925.857886023 7393289.982508581)
-23.562824,-46.6453418,POINT (332074.2365492209 7393209.515374187)
-23.554036279999895,-46.640539334,POINT (332553.3347162039 7394188.277041014)
-23.5574914695365,-46.6428329702926,POINT (332323.569415068 7393802.971917004)
-23.5593344945853,-46.640922386239296,POINT (332520.947392854 7393601.112138463)
-23.555158191,-46.6480205949999,POINT (331791.0213883599 7394055.276676314)
-23.5506708115199,-46.6423586881599,POINT (332363.3319849027 7394558.837634053)
-23.561717379999905,-46.647717986,POINT (331830.264909677 7393329.274069479)
-23.5598338,-46.6457944,POINT (332024.2317535523 7393540.116311191)
-23.554036279999895,-46.640539334,POINT (332553.3347162039 7394188.277041014)
-23.5556021,-46.6467843,POINT (331917.7952775139 7394007.56929323)
-23.5738266705514,-46.6394105661956,POINT (332693.6430313642 7391998.032994616)
-23.5552125,-46.6439877,POINT (332202.7945071363 7394053.990533978)
-23.5714412,-46.6438073,POINT (332241.8283415809 7392257.053760556)
-23.5686498,-46.6409459,POINT (332530.3611843185 7392569.519133998)
-23.5615257,-46.63312,POINT (333320.2033791729 7393367.559879331)
-23.5680077,-46.6408907,POINT (332535.1813146205 7392640.689078956)
-23.555566294375,-46.6472170839999,POINT (331873.5684380243 7394011.026679171)
-23.5556829070679,-46.6466944391099,POINT (331927.0716414201 7393998.72620577)
-23.5533344,-46.6357701,POINT (333039.3249719131 7394271.566463158)
-23.5671637493705,-46.6396472269144,POINT (332661.0408713854 7392735.600444747)
-23.5714751,-46.6402144,POINT (332608.6121491515 7392257.503844557)
-23.5576734,-46.6467492,POINT (331924.0139541982 7393778.236978091)
-23.5714751,-46.6402144,POINT (332608.6121491515 7392257.503844557)
-23.555014188,-46.6402891349999,POINT (332580.1160898681 7394080.277164659)
-23.5615318716156,-46.6357670941879,POINT (333049.9927067077 7393363.794302596)
-23.5618163,-46.6367068,POINT (332954.4261432069 7393331.201758286)
-23.5519447,-46.645745,POINT (332019.2432547566 7394413.804106249)
-23.5555724215,-46.6472780463999,POINT (331867.3528146411 7394010.276643699)
-23.5689151,-46.6400776,POINT (332619.3300158515 7392541.155125182)
-23.561495818,-46.640407104,POINT (332576.288799468 7393362.372185917)
-23.555347441,-46.644645602,POINT (332135.8031261947 7394038.276827184)
-23.5556473,-46.6415569,POINT (332451.4974470656 7394008.685507799)
-23.552923324999895,-46.6357733519999,POINT (333038.4735085684 7394317.084478067)
-23.554275145,-46.6414361449999,POINT (332462.0847107273 7394160.777317925)
-23.55548816556,-46.6463658911199,POINT (331960.3641144566 7394020.676964164)
-23.5519758,-46.6455744,POINT (332036.6991685996 7394410.560070118)
-23.5530386849999,-46.646922477,POINT (331900.4276723549 7394291.276912894)
-23.5568871,-46.6399198,POINT (332620.193242465 7393873.304886678)
-23.5557714,-46.6395571,POINT (332655.8060972972 7393997.279583719)
-23.5623653,-46.6407735,POINT (332539.9890942666 7393265.658624115)
-23.5686906,-46.6401227,POINT (332614.4417696316 7392565.963280795)
-23.5554915,-46.6470467,POINT (331890.8671184999 7394019.509215347)
-23.5550099769722,-46.6483250541388,POINT (331759.7514457403 7394071.33233678)
-23.5648207,-46.6467248,POINT (331935.600347221 7392986.781032286)
-23.558901488699895,-46.6381278309,POINT (332805.6759975993 7393652.326339127)
-23.5550884432222,-46.6481638698888,POINT (331776.3061302059 7394062.832289081)
-23.5551844,-46.6481391,POINT (331778.956992614 7394052.235214699)
-23.558291618999895,-46.638201362,POINT (332797.3976922282 7393719.776653087)
-23.564164359385895,-46.6434723195438,POINT (332266.776574592 7393063.275600344)
-23.5667246408093,-46.64304480337471,POINT (332313.6686123592 7392780.253425334)
-23.5618898,-46.6461956,POINT (331985.8916482032 7393311.9666458)
-23.5615297907742,-46.653968250839,POINT (331191.988118454 7393342.696921214)
-23.568402901,-46.643563324,POINT (332262.8715054539 7392593.79758318)
-23.5559505357972,-46.6480397454448,POINT (331790.0752847324 7393967.510778304)
-23.5557324291671,-46.6490097400926,POINT (331690.7745502417 7393990.524736019)
-23.5673099963819,-46.6432157799605,POINT (332296.9592545494 7392715.231622787)
-23.562082067578896,-46.6467860945262,POINT (331925.857886023 7393289.982508581)
-23.5563263,-46.6486787,POINT (331725.3256497434 7393925.14886702)
-23.5605721,-46.6457144,POINT (332033.3373147612 7393458.45156383)
-23.555347441,-46.644645602,POINT (332135.8031261947 7394038.276827184)
-23.5539835239999,-46.635681083,POINT (333049.2327673074 7394199.787183712)
-23.561923063856895,-46.6460754867216,POINT (331998.1952829553 7393308.42389841)
-23.555036132388896,-46.64827132605551,POINT (331765.2696761319 7394068.498989504)
-23.5558998,-46.6471001,POINT (331885.9353093245 7393974.231876938)
-23.552810423133305,-46.6466634772165,POINT (331926.5781114612 7394316.858132711)
-23.5598235,-46.644041,POINT (332203.2107297423 7393543.311475474)
-23.5636769303125,-46.64435292800329,POINT (332176.265072814 7393116.221591314)
-23.5629232,-46.6456871,POINT (332039.114302984 7393198.125278173)
-23.555423337,-46.645580501,POINT (332040.4592189607 7394028.776749415)
-23.555733,-46.6483437,POINT (331758.7687462001 7393991.243639403)
-23.558819973,-46.6407625059999,POINT (332536.6161206243 7393658.2764651)
-23.5620035169999,-46.6385868909999,POINT (332762.741542043 7393308.276201213)
-23.563815092,-46.6324839179999,POINT (333388.02372008 7393114.776060544)
-23.5627342050956,-46.6418948042426,POINT (332425.9936111828 7393223.495383741)
-23.569272116212495,-46.63985624769369,POINT (332642.3772734047 7392501.878242971)
-23.5537732499154,-46.6473278231566,POINT (331859.9814641156 7394209.456517313)
-23.5726341,-46.6412199,POINT (332507.4476779016 7392127.981838212)
-23.551497,-46.6460168,POINT (331990.9261973341 7394463.063282748)
-23.5584777,-46.64654,POINT (331946.3933406771 7393689.415043285)
-23.556472,-46.6372634,POINT (332890.8464668827 7393922.372822896)
-23.555376482232695,-46.6475494386158,POINT (331839.397990466 7394031.656301608)
-23.5561336,-46.6372293,POINT (332893.8995004705 7393959.886508958)
-23.5697203,-46.6412189,POINT (332503.8526385547 7392450.653957035)
-23.5558202,-46.6485315,POINT (331739.7080355322 7393981.366704794)
-23.5614473854718,-46.6353560234364,POINT (333091.8485308462 7393373.629131703)
-23.5512639407856,-46.643793050398,POINT (332217.6512823218 7394491.47692493)
-23.5592172080196,-46.6452778002069,POINT (332076.1838219715 7393609.002573746)
-23.5555666,-46.6478677,POINT (331807.1498867054 7394010.229360314)
-23.5515994095569,-46.6423071973038,POINT (332369.7667438638 7394456.066153917)
-23.556342,-46.6380222,POINT (332813.2196948294 7393935.883742457)
-23.5588215,-46.6424556,POINT (332363.7810733029 7393656.127536654)
-23.554931,-46.6483005,POINT (331762.1575210026 7394080.106989142)
-23.573142518999905,-46.6415668499999,POINT (332472.6787916275 7392071.274232751)
-23.5608234,-46.6469219,POINT (331910.392740235 7393429.206729811)
-23.5643875,-46.6412891,POINT (332489.921390496 7393041.11988424)
-23.555423337,-46.645580501,POINT (332040.4592189607 7394028.776749415)
-23.5549576661389,-46.6484325103055,POINT (331748.7149782258 7394076.99902544)
-23.555338333,-46.642383488,POINT (332366.722342538 7394041.933428402)
-23.568522367,-46.642105165,POINT (332411.8663984631 7392582.274964463)
-23.565735113999896,-46.637531699,POINT (332875.1792417966 7392896.275557306)
-23.5618917,-46.6424288,POINT (332370.4136516131 7393316.16867449)
-23.5696,-46.640451,POINT (332582.0835124472 7392464.873680736)
-23.555666,-46.639352,POINT (332676.6103949 7394009.190929128)
-23.5623653,-46.6407735,POINT (332539.9890942666 7393265.658624115)
-23.5596806629626,-46.6463080830756,POINT (331971.5986844917 7393556.472216308)
-23.5619588,-46.6440788,POINT (332202.0649345706 7393306.80653056)
-23.5610619,-46.6468218,POINT (331920.9146884423 7393402.912923893)
-23.559050180282895,-46.6477193546612,POINT (331826.7290282945 7393624.635455657)
-23.552321724219105,-46.6460966717312,POINT (331983.8208811015 7394371.640671417)
-23.5553297,-46.6459904,POINT (331998.4950721172 7394038.665517726)
-23.556280869,-46.63772922,POINT (332843.0512927013 7393942.995091539)
-23.5616378,-46.6398786,POINT (332630.419157985 7393347.266793843)
-23.5511865,-46.6455501,POINT (332038.1765873827 7394497.994673587)
-23.5579871693397,-46.639064088572894,POINT (332708.9416842256 7393752.484004308)
-23.55287482935,-46.63907694187,POINT (332701.1554534042 7394318.602336459)
-23.5511491,-46.6450549,POINT (332088.6838043965 7394502.716529201)
-23.5643605493438,-46.63923355362449,POINT (332699.7156920557 7393046.506489959)
